t,MV,MVP,MVI,MVD,SP,PV,DV,Man
8.700000000000000000e+01,1.000000000000000000e+02,1.112311688948782660e+02,1.084981913497394714e+02,-1.526561415279903855e+00,7.000000000000000000e+01,5.782999999999999829e+01,5.000000000000000000e+01,0.000000000000000000e+00
8.800000000000000000e+01,1.000000000000000000e+02,1.083813711329598419e+02,1.090816954014630511e+02,-3.888656616333270755e+00,7.000000000000000000e+01,5.799000000000000199e+01,5.000000000000000000e+01,0.000000000000000000e+00
8.900000000000000000e+01,1.000000000000000000e+02,1.069564722520005944e+02,1.096575280769930600e+02,-2.349114329757825193e+00,7.000000000000000000e+01,5.835000000000000142e+01,5.000000000000000000e+01,0.000000000000000000e+00
9.000000000000000000e+01,1.000000000000000000e+02,1.037504497698423904e+02,1.102161001560875349e+02,-4.456558157343310178e+00,7.000000000000000000e+01,5.867000000000000171e+01,5.000000000000000000e+01,0.000000000000000000e+00
9.100000000000000000e+01,1.000000000000000000e+02,1.009006520079239664e+02,1.107593294827948682e+02,-4.268137920068902247e+00,7.000000000000000000e+01,5.882999999999999829e+01,5.000000000000000000e+01,0.000000000000000000e+00
9.200000000000000000e+01,1.000000000000000000e+02,9.947575312696478989e+01,1.112948874333086309e+02,-2.398263210306832427e+00,7.000000000000000000e+01,5.892999999999999972e+01,5.000000000000000000e+01,0.000000000000000000e+00
9.300000000000000000e+01,1.000000000000000000e+02,9.858519132636526194e+01,1.118256507737014118e+02,-1.464032884287136849e+00,7.000000000000000000e+01,5.921999999999999886e+01,5.000000000000000000e+01,0.000000000000000000e+00
9.400000000000000000e+01,1.000000000000000000e+02,9.600256210462670481e+01,1.123425097447433387e+02,-3.534532308612334806e+00,7.000000000000000000e+01,5.940999999999999659e+01,5.000000000000000000e+01,0.000000000000000000e+00
9.500000000000000000e+01,1.000000000000000000e+02,9.431049468348767562e+01,1.128502589565553933e+02,-2.649275450363024476e+00,7.000000000000000000e+01,5.970000000000000284e+01,5.000000000000000000e+01,0.000000000000000000e+00
9.600000000000000000e+01,1.000000000000000000e+02,9.172786546174904743e+01,1.133441037990166080e+02,-3.688040122379026009e+00,7.000000000000000000e+01,6.002000000000000313e+01,5.000000000000000000e+01,0.000000000000000000e+00
9.700000000000000000e+01,1.000000000000000000e+02,8.887806769983062338e+01,1.138226058890906671e+02,-4.168602578726778418e+00,7.000000000000000000e+01,6.002000000000000313e+01,5.000000000000000000e+01,0.000000000000000000e+00
9.800000000000000000e+01,1.000000000000000000e+02,8.887806769983062338e+01,1.143011079791647262e+02,-5.399005120452516904e-01,7.000000000000000000e+01,6.038000000000000256e+01,5.000000000000000000e+01,0.000000000000000000e+00
9.900000000000000000e+01,1.000000000000000000e+02,8.567204521767240522e+01,1.147623494728032512e+02,-4.222236115811418777e+00,7.000000000000000000e+01,6.053999999999999915e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+02,1.000000000000000000e+02,8.424714633671322872e+01,1.152159195902482054e+02,-2.392318194644056817e+00,7.000000000000000000e+01,6.102000000000000313e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.010000000000000000e+02,1.000000000000000000e+02,7.997244969383557134e+01,1.156464755791124475e+02,-5.846257210008435123e+00,7.000000000000000000e+01,6.082999999999999829e+01,5.000000000000000000e+01,0.000000000000000000e+00
